symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SPY,2025-06-16 18:46:00+00:00,602.17,602.2,602.15,602.15,1105.0,21.0,602.17
SPY,2025-06-16 18:47:00+00:00,602.11,602.115,602.08,602.11,4145.0,42.0,602.095647
SPY,2025-06-16 18:48:00+00:00,602.105,602.15,602.07,602.07,767.0,10.0,602.11
SPY,2025-06-16 18:49:00+00:00,602.08,602.1,601.995,601.995,7428.0,52.0,602.062159
SPY,2025-06-16 18:50:00+00:00,601.97,602.1,601.97,601.99,2630.0,36.0,602.038099
SPY,2025-06-16 18:51:00+00:00,601.99,602.07,601.86,602.06,2509.0,35.0,601.992381
SPY,2025-06-16 18:52:00+00:00,602.15,602.215,602.15,602.19,2260.0,34.0,602.188008
SPY,2025-06-16 18:53:00+00:00,602.205,602.375,602.205,602.31,2889.0,45.0,602.339048
SPY,2025-06-16 18:54:00+00:00,602.335,602.43,602.28,602.43,2551.0,39.0,602.353286
SPY,2025-06-16 18:55:00+00:00,602.47,602.58,602.46,602.54,5163.0,55.0,602.528124
SPY,2025-06-16 18:56:00+00:00,602.54,602.68,602.53,602.64,4324.0,55.0,602.619517
SPY,2025-06-16 18:57:00+00:00,602.67,602.71,602.67,602.71,2356.0,37.0,602.703803
SPY,2025-06-16 18:58:00+00:00,602.72,602.75,602.61,602.61,3535.0,48.0,602.678115
SPY,2025-06-16 18:59:00+00:00,602.6,602.6,602.56,602.56,311.0,10.0,602.576667
SPY,2025-06-16 19:00:00+00:00,602.495,602.61,602.49,602.59,2353.0,28.0,602.571453
SPY,2025-06-16 19:01:00+00:00,602.545,602.56,602.38,602.445,3328.0,44.0,602.456716
SPY,2025-06-16 19:02:00+00:00,602.435,602.465,602.375,602.375,988.0,20.0,602.443125
SPY,2025-06-16 19:03:00+00:00,602.29,602.3,602.215,602.22,1847.0,31.0,602.253333
SPY,2025-06-16 19:04:00+00:00,602.19,602.28,602.19,602.25,1319.0,19.0,602.242778
SPY,2025-06-16 19:05:00+00:00,602.24,602.25,602.14,602.17,3511.0,41.0,602.179631
SPY,2025-06-16 19:06:00+00:00,602.17,602.19,602.08,602.12,1803.0,32.0,602.138636
SPY,2025-06-16 19:07:00+00:00,602.11,602.11,602.07,602.07,1839.0,16.0,602.097013
SPY,2025-06-16 19:08:00+00:00,602.09,602.09,601.995,602.01,2966.0,32.0,602.0208
SPY,2025-06-16 19:09:00+00:00,601.91,601.965,601.895,601.935,10797.0,89.0,601.928785
SPY,2025-06-16 19:10:00+00:00,601.895,601.915,601.76,601.82,5446.0,49.0,601.86198
SPY,2025-06-16 19:11:00+00:00,601.78,601.87,601.745,601.865,2868.0,31.0,601.793953
